claim_id,policy_id,customer_id,policy_type,vehicle_segment,incident_type,incident_date,claim_reported,total_claim_amount,repair_estimate,police_report_available,injury_severity,policy_annual_mileage,insured_zip,insured_city,insured_state,fraud_reported
C81839400,P1276901,U971375,Comprehensive,Sedan,Single Vehicle,04/10/2024,04/19/2024,24969.59,19048.46,Yes,None,15186,111111,Jaipur,Rajasthan,Yes
C22818567,P7312545,U142064,Motor OD,Hatchback,Head-on,08/07/2023,08/12/2023,29172.6,26181.84,Yes,Minor,12848,411008,Pune,Maharashtra,No
C96363986,P3109814,U568061,Comprehensive,SUV,Rear Collision,10/10/2024,10/12/2024,54805.97,54393.34,No,Minor,10934,600005,Chennai,Tamil Nadu,No
C79178714,P7160683,U964863,Comprehensive,Hatchback,Parking Bump,11/21/2023,11/21/2023,7426.49,6882.7,Yes,None,16499,500009,Hyderabad,Telangana,No
C30155596,P4972956,U074987,Comprehensive,Van,Windshield Damage,08/31/2024,09/02/2024,12269.72,10648.23,No,None,11610,380010,Ahmedabad,Gujarat,No
C22951365,P5190091,U364040,Comprehensive,Hatchback,Rear Collision,08/27/2025,09/01/2025,17149.84,12009.78,Yes,None,12470,600001,Chennai,Tamil Nadu,Yes
C97637833,P2772846,U965729,Motor OD,Van,Rear Collision,06/08/2025,06/29/2025,59305.26,56351.51,No,None,16485,600010,Chennai,Tamil Nadu,Yes
C14156688,P2486998,U463157,Motor OD,SUV,Rear Collision,03/02/2024,03/04/2024,65972.23,60515.92,Yes,None,14269,380002,Ahmedabad,Gujarat,No
C60440099,P8541813,U706138,Comprehensive,Hatchback,Single Vehicle,09/16/2024,10/05/2024,7803.27,6168.98,Yes,None,9563,110005,Delhi,Delhi,Yes
C89921850,P4429258,U065207,Motor OD,Sedan,Rear Collision,03/02/2024,03/02/2024,28204.05,25087.98,No,None,9523,380009,Ahmedabad,Gujarat,Yes
C38149968,P1808465,U999261,Comprehensive,Motorcycle,Head-on,01/03/2023,01/04/2023,10408.66,7375.8,Yes,None,14855,302002,Jaipur,Rajasthan,No
C39701287,P5450645,U784147,Motor TP,Hatchback,Side Collision,08/22/2023,08/27/2023,12116.17,10570.47,No,None,1000,700005,Kolkata,West Bengal,No
C28722763,P4264566,U258031,Motor OD,SUV,Rear Collision,07/03/2023,07/04/2023,32602.64,27257.28,No,Minor,5300,500004,Hyderabad,Telangana,No
C84479376,P5471812,U332117,Comprehensive,Hatchback,Rear Collision,08/03/2024,08/04/2024,27173.55,22654.94,No,None,16053,700010,Kolkata,West Bengal,Yes
C84948772,P6688465,U258794,Motor OD,SUV,Single Vehicle,08/18/2023,09/10/2023,51475.86,46506.08,No,None,8853,411008,Pune,Maharashtra,Yes
C60748603,P6663425,U910001,Comprehensive,Sedan,Head-on,02/24/2024,02/26/2024,40101.71,30794.54,Yes,None,12339,500007,Hyderabad,Telangana,Yes
C11977765,P5369935,U297656,Comprehensive,Hatchback,Single Vehicle,06/26/2024,07/02/2024,29317.57,22408.26,Yes,None,4294,560003,Bengaluru,Karnataka,Yes
C18906815,P7748654,U822701,Comprehensive,Pickup,Single Vehicle,01/02/2024,01/02/2024,12193.51,9617.11,Yes,None,6266,380009,Ahmedabad,Gujarat,No
C36252835,P3090364,U912068,Comprehensive,Pickup,Windshield Damage,12/19/2023,12/21/2023,14235.25,11302.01,No,None,16890,411005,Pune,Maharashtra,No
C45333128,P9274869,U701930,Motor OD,Sedan,Theft,04/25/2025,04/29/2025,43707.26,36015.96,No,None,14565,380003,Ahmedabad,Gujarat,No
C84163774,P6326855,U765244,Motor OD,SUV,Parking Bump,05/19/2025,05/22/2025,16615.24,15869.21,Yes,None,15890,110006,Delhi,Delhi,No
C23676349,P4188062,U589941,Motor OD,SUV,Single Vehicle,07/01/2024,07/09/2024,51696.5,38104.68,Yes,Major,9951,600009,Chennai,Tamil Nadu,No
C55062801,P2533415,U046505,Motor OD,Sedan,Windshield Damage,07/15/2025,07/25/2025,25328.59,24183.27,Yes,None,21740,600008,Chennai,Tamil Nadu,Yes
C37414061,P3978667,U917328,Comprehensive,Pickup,Head-on,09/07/2024,09/12/2024,26155.59,24587.22,Yes,None,16086,110004,Delhi,Delhi,Yes
C73486779,P3462099,U228012,Comprehensive,Sedan,Side Collision,12/21/2023,01/04/2024,24922.6,22548.02,Yes,None,13848,110005,Delhi,Delhi,Yes
C81714872,P3820202,U696653,Comprehensive,Sedan,Side Collision,08/26/2023,08/26/2023,12322.31,9597.51,No,None,12924,226008,Lucknow,Uttar Pradesh,No
C04093875,P7178640,U060775,Comprehensive,SUV,Windshield Damage,08/31/2025,09/04/2025,34637.45,27550.82,Yes,None,13271,302005,Jaipur,Rajasthan,No
C76171260,P8444173,U694974,Motor OD,SUV,Windshield Damage,03/10/2025,03/10/2025,17302.01,12880.59,Yes,Major,19224,380003,Ahmedabad,Gujarat,Yes
C57957169,P1383436,U244801,Motor OD,SUV,Side Collision,05/17/2025,05/22/2025,57465.21,52767.6,No,None,16369,226006,Lucknow,Uttar Pradesh,No
C41217034,P7520425,U713133,Comprehensive,Sedan,Theft,01/20/2025,01/26/2025,57688.66,55543.64,Yes,None,13882,302010,Jaipur,Rajasthan,No
C79235285,P2858412,U552589,Comprehensive,Sedan,Side Collision,09/25/2025,09/30/2025,10738.07,7583.39,No,Minor,6445,600007,Chennai,Tamil Nadu,No
C07242883,P4129119,U139926,Comprehensive,Sedan,Theft,11/20/2024,11/23/2024,60202.54,43540.39,Yes,Minor,16026,560001,Bengaluru,Karnataka,No
C20022982,P3513918,U411694,Comprehensive,Pickup,Head-on,05/08/2024,05/10/2024,81922.26,78578.88,Yes,Minor,8792,411008,Pune,Maharashtra,Yes
C43743095,P9043801,U006471,Comprehensive,Sedan,Single Vehicle,09/05/2024,09/19/2024,22558.44,17608.56,No,None,17419,600007,Chennai,Tamil Nadu,Yes
C08485263,P9362451,U925255,Comprehensive,Sedan,Rear Collision,11/23/2024,11/23/2024,30072.31,26549.54,No,None,12925,400007,Mumbai,Maharashtra,Yes
C47418020,P3996852,U986796,Comprehensive,Sedan,Windshield Damage,06/30/2023,07/01/2023,11504.19,11402.35,Yes,None,14005,400009,Mumbai,Maharashtra,No
C07806264,P1126253,U635461,Comprehensive,Sedan,Windshield Damage,05/30/2023,05/30/2023,15012.5,13729.17,Yes,None,18758,500004,Hyderabad,Telangana,No
C41691111,P4452171,U285742,Motor TP,Hatchback,Side Collision,01/04/2024,01/05/2024,23958.43,17358.09,Yes,Minor,6339,380003,Ahmedabad,Gujarat,No
C15005987,P7241214,U016622,Motor OD,SUV,Head-on,10/05/2024,10/05/2024,101450.33,100497.72,Yes,None,16992,700003,Kolkata,West Bengal,Yes
C53774177,P5792682,U939598,Motor OD,Pickup,Single Vehicle,03/11/2025,03/13/2025,76095.48,65478.35,Yes,None,17410,380003,Ahmedabad,Gujarat,Yes
C16266935,P3264883,U588832,Motor OD,Hatchback,Windshield Damage,06/02/2024,06/05/2024,16015.48,12324.48,Yes,None,6706,110010,Delhi,Delhi,No
C23655044,P2190247,U577465,Comprehensive,Sedan,Side Collision,08/01/2023,08/03/2023,30313.68,24675.42,No,None,18211,700004,Kolkata,West Bengal,No
C01489403,P5481152,U323751,Motor TP,Van,Rear Collision,01/18/2024,01/21/2024,13926.29,9864.04,Yes,None,8427,411008,Pune,Maharashtra,Yes
C86932712,P2032217,U047214,Comprehensive,Hatchback,Rear Collision,09/30/2025,10/03/2025,19248.51,14618.39,Yes,None,13796,380007,Ahmedabad,Gujarat,No
C73966530,P7195867,U258694,Comprehensive,Pickup,Theft,02/14/2025,02/20/2025,81858.63,78999.77,Yes,None,12612,226004,Lucknow,Uttar Pradesh,No
C69017749,P7287610,U751905,Comprehensive,Hatchback,Theft,09/09/2024,09/17/2024,66035.23,52323.85,Yes,Minor,14620,600006,Chennai,Tamil Nadu,Yes
C30795877,P1259586,U414040,Motor OD,Motorcycle,Rear Collision,03/04/2024,03/05/2024,10301.58,8833.04,No,None,17420,226008,Lucknow,Uttar Pradesh,Yes
C98557370,P5141841,U907161,Comprehensive,SUV,Side Collision,11/27/2023,12/07/2023,40110.53,30845.84,Yes,Minor,11945,400006,Mumbai,Maharashtra,No
C57383556,P2015155,U861198,Comprehensive,Hatchback,Single Vehicle,09/12/2023,09/17/2023,17229.69,15504.88,No,None,5565,226002,Lucknow,Uttar Pradesh,Yes
C72810489,P3003899,U967097,Motor OD,Hatchback,Head-on,04/24/2023,04/26/2023,10738.76,9426.61,Yes,None,6030,302003,Jaipur,Rajasthan,No
C25276982,P5358113,U590414,Comprehensive,Motorcycle,Side Collision,10/31/2023,11/01/2023,18447.67,15109.83,Yes,Minor,10546,400006,Mumbai,Maharashtra,Yes
C22241718,P0541556,U266407,Comprehensive,Sedan,Head-on,04/30/2023,05/01/2023,53924.72,42820.03,Yes,Minor,19332,110010,Delhi,Delhi,Yes
C99819968,P2414974,U324245,Motor OD,SUV,Side Collision,02/20/2024,02/23/2024,21179.98,16133.25,Yes,None,8586,110008,Delhi,Delhi,Yes
C02128222,P5998870,U655396,Motor TP,Hatchback,Single Vehicle,08/30/2023,09/23/2023,26194.35,24863.85,Yes,Minor,18558,110002,Delhi,Delhi,Yes
C46204879,P2375396,U647123,Comprehensive,SUV,Theft,01/02/2025,01/06/2025,84915.83,82402.86,Yes,Minor,9009,700006,Kolkata,West Bengal,Yes
C64795568,P8404111,U155840,Comprehensive,SUV,Single Vehicle,03/04/2025,03/09/2025,60040.0,42140.6,Yes,None,16262,302002,Jaipur,Rajasthan,No
C52292829,P1048243,U069485,Comprehensive,Pickup,Head-on,12/06/2024,12/27/2024,50909.56,47281.15,Yes,None,10294,600005,Chennai,Tamil Nadu,No
C60098659,P6358036,U526696,Motor OD,Hatchback,Single Vehicle,02/29/2024,03/01/2024,16288.74,15627.85,Yes,None,11946,700001,Kolkata,West Bengal,No
C30038187,P4259389,U299578,Comprehensive,SUV,Rear Collision,01/09/2024,01/13/2024,41913.36,33497.94,No,None,13884,226007,Lucknow,Uttar Pradesh,No
C48644494,P5010033,U494559,Comprehensive,Hatchback,Single Vehicle,04/04/2025,04/07/2025,25762.29,18442.1,No,None,10273,302010,Jaipur,Rajasthan,Yes
C82618353,P6805775,U221094,Comprehensive,Van,Rear Collision,07/03/2025,07/17/2025,57007.77,46478.55,No,None,12115,110010,Delhi,Delhi,Yes
C89670319,P6464939,U207344,Comprehensive,SUV,Theft,04/02/2023,04/08/2023,82384.83,67633.37,Yes,None,7712,302007,Jaipur,Rajasthan,Yes
C58716977,P5179150,U669305,Comprehensive,Hatchback,Windshield Damage,09/29/2024,10/06/2024,10564.78,8773.47,Yes,None,14755,560010,Bengaluru,Karnataka,No
C75344585,P2857805,U660469,Motor OD,Hatchback,Side Collision,05/09/2023,05/14/2023,17950.15,13322.82,Yes,None,17784,560002,Bengaluru,Karnataka,No
C52317556,P4838824,U451073,Motor TP,Hatchback,Single Vehicle,10/07/2023,10/10/2023,10757.93,7998.87,Yes,Minor,13643,400005,Mumbai,Maharashtra,Yes
C73291072,P4289112,U617119,Comprehensive,Hatchback,Side Collision,02/13/2025,03/13/2025,19512.23,17182.05,Yes,None,1070,888888,Hyderabad,Telangana,No
C28350512,P6708018,U204478,Motor OD,Sedan,Rear Collision,07/14/2025,07/18/2025,36426.49,30658.06,No,None,11485,226005,Lucknow,Uttar Pradesh,Yes
C28386860,P6062688,U553960,Comprehensive,Hatchback,Parking Bump,10/11/2024,10/21/2024,2603.45,2152.6,Yes,None,16246,500005,Hyderabad,Telangana,No
C91110544,P4265217,U604499,Comprehensive,Hatchback,Rear Collision,03/29/2023,04/12/2023,24345.14,22402.1,No,Minor,6214,500006,Hyderabad,Telangana,No
C02673904,P0741553,U491128,Motor OD,SUV,Windshield Damage,11/08/2023,11/11/2023,30431.19,29147.87,Yes,None,8621,226006,Lucknow,Uttar Pradesh,Yes
C87126404,P8329938,U955443,Comprehensive,Hatchback,Windshield Damage,01/05/2024,01/26/2024,13863.91,12379.01,Yes,None,7910,600004,Chennai,Tamil Nadu,Yes
C84404226,P0910514,U751446,Comprehensive,Sedan,Side Collision,07/18/2025,07/19/2025,15461.74,11105.37,No,None,13910,560009,Bengaluru,Karnataka,No
C31618270,P6221096,U785185,Comprehensive,Hatchback,Parking Bump,01/15/2024,01/18/2024,7152.3,6400.46,Yes,Minor,6430,700005,Kolkata,West Bengal,Yes
C48969517,P7268172,U074078,Comprehensive,Sedan,Rear Collision,06/28/2025,06/30/2025,21013.89,18956.8,Yes,None,15099,302003,Jaipur,Rajasthan,No
C22002548,P1557413,U277400,Comprehensive,SUV,Parking Bump,05/01/2023,05/01/2023,2000.0,1500.0,No,None,14157,380004,Ahmedabad,Gujarat,No
C75926386,P0477731,U273290,Comprehensive,Motorcycle,Windshield Damage,07/22/2024,07/25/2024,3058.25,2739.18,Yes,None,19198,380004,Ahmedabad,Gujarat,Yes
C69334711,P4562739,U865581,Comprehensive,Sedan,Single Vehicle,06/30/2024,07/05/2024,44210.6,34962.05,No,None,10335,700006,Kolkata,West Bengal,No
C98599561,P7306344,U018992,Motor OD,Hatchback,Windshield Damage,02/08/2023,02/10/2023,2952.85,2593.61,Yes,None,14706,600006,Chennai,Tamil Nadu,No
C29667503,P5867405,U242019,Motor TP,SUV,Single Vehicle,01/26/2024,02/02/2024,35152.33,26661.35,Yes,None,13513,110001,Delhi,Delhi,Yes
C43757931,P4747782,U566660,Comprehensive,Van,Parking Bump,10/15/2024,10/15/2024,8493.66,6004.62,Yes,Minor,13527,302003,Jaipur,Rajasthan,No
C25103717,P3796900,U347342,Comprehensive,SUV,Theft,05/07/2024,05/09/2024,80127.76,57843.53,Yes,Minor,6369,380008,Ahmedabad,Gujarat,No
C19867261,P9362267,U522970,Motor OD,Hatchback,Single Vehicle,04/10/2024,04/14/2024,31551.43,24694.17,No,Major,6301,380005,Ahmedabad,Gujarat,Yes
C26967206,P6511016,U611499,Comprehensive,SUV,Head-on,06/05/2025,06/06/2025,56358.72,43022.52,Yes,None,10205,226009,Lucknow,Uttar Pradesh,No
C56296781,P9415199,U052562,Comprehensive,SUV,Windshield Damage,04/26/2025,04/27/2025,29323.34,22283.2,Yes,Minor,12179,500003,Hyderabad,Telangana,No
C13208223,P1066042,U735917,Motor OD,Sedan,Side Collision,02/19/2023,03/12/2023,43048.87,35871.92,No,Minor,14535,380010,Ahmedabad,Gujarat,No
C97364293,P7818911,U789222,Comprehensive,Van,Head-on,02/19/2024,02/19/2024,55627.44,43093.14,Yes,None,1000,444444,Jaipur,Rajasthan,Yes
C64094088,P5766583,U011136,Motor OD,Hatchback,Side Collision,12/24/2023,01/14/2024,25131.99,24652.93,No,None,2519,226008,Lucknow,Uttar Pradesh,No
C12183729,P6223095,U513126,Comprehensive,Hatchback,Parking Bump,02/26/2023,02/27/2023,4796.75,4163.84,Yes,None,5560,400008,Mumbai,Maharashtra,No
C75123588,P3835677,U728782,Comprehensive,Hatchback,Single Vehicle,02/08/2024,02/08/2024,34107.6,29049.03,No,None,9416,700009,Kolkata,West Bengal,No
C97854291,P5723558,U578220,Motor TP,Hatchback,Rear Collision,04/16/2024,04/20/2024,6935.6,6512.03,Yes,None,8972,700010,Kolkata,West Bengal,No
C37886479,P2008249,U436170,Motor OD,Motorcycle,Head-on,03/11/2024,03/12/2024,5594.85,4087.12,Yes,None,1000,600006,Chennai,Tamil Nadu,Yes
C26804123,P8050582,U332816,Motor OD,Sedan,Rear Collision,10/14/2024,10/19/2024,41818.61,40662.41,Yes,Minor,9806,226008,Lucknow,Uttar Pradesh,No
C35888223,P6460862,U155436,Comprehensive,Hatchback,Windshield Damage,12/27/2024,01/01/2025,4640.62,3617.02,Yes,Minor,3036,400001,Mumbai,Maharashtra,No
C87414436,P9619068,U252936,Comprehensive,SUV,Single Vehicle,04/02/2023,04/11/2023,35682.12,31225.82,No,None,9055,700004,Kolkata,West Bengal,No
C94086968,P3420214,U130017,Motor OD,Van,Rear Collision,07/25/2023,07/26/2023,20275.04,17653.95,Yes,Minor,13743,560004,Bengaluru,Karnataka,No
C15285374,P6435403,U176762,Comprehensive,Sedan,Side Collision,03/03/2024,03/08/2024,36230.41,25939.17,Yes,None,9419,400005,Mumbai,Maharashtra,No
C76304000,P4320533,U322991,Comprehensive,Hatchback,Theft,08/31/2025,09/08/2025,49764.49,36017.03,No,Minor,18246,302007,Jaipur,Rajasthan,No
C16497446,P4899247,U658016,Motor OD,Sedan,Single Vehicle,04/07/2023,04/12/2023,31753.45,31569.14,Yes,None,17252,110003,Delhi,Delhi,No
C90488863,P0538179,U636121,Comprehensive,Hatchback,Head-on,05/31/2025,06/02/2025,22527.0,20976.77,Yes,None,11885,411010,Pune,Maharashtra,Yes
C28591093,P4177092,U860303,Comprehensive,SUV,Theft,11/21/2024,12/19/2024,34201.39,31939.56,Yes,Minor,9400,500003,Hyderabad,Telangana,No
C09232894,P0169967,U243056,Motor OD,Sedan,Parking Bump,03/16/2023,03/16/2023,7996.03,7375.91,Yes,None,12203,999999,Chennai,Tamil Nadu,No
C70112840,P2616215,U468806,Comprehensive,Hatchback,Windshield Damage,12/28/2023,01/01/2024,12891.66,10173.41,Yes,Minor,10569,700007,Kolkata,West Bengal,No
C04517464,P7615273,U209129,Motor OD,Hatchback,Windshield Damage,02/22/2023,02/23/2023,4069.55,3837.15,Yes,None,12108,600008,Chennai,Tamil Nadu,Yes
C97244231,P4705974,U400832,Comprehensive,Hatchback,Single Vehicle,09/03/2025,09/13/2025,13863.8,11592.31,No,None,17990,666666,Mumbai,Maharashtra,Yes
C43289920,P6086346,U137651,Comprehensive,Sedan,Single Vehicle,08/11/2023,08/22/2023,41469.76,36523.07,Yes,None,17639,411008,Pune,Maharashtra,Yes
C88091573,P6551638,U949691,Comprehensive,SUV,Theft,01/19/2024,01/22/2024,85401.16,70084.57,Yes,None,13715,600010,Chennai,Tamil Nadu,No
C36507274,P0477926,U840198,Comprehensive,SUV,Parking Bump,06/07/2025,06/14/2025,20388.57,17905.56,Yes,Minor,10136,700004,Kolkata,West Bengal,No
C89720220,P1822594,U104904,Comprehensive,Hatchback,Windshield Damage,09/05/2025,09/05/2025,8397.93,8052.78,Yes,Minor,14780,380002,Ahmedabad,Gujarat,Yes
C33859063,P8009427,U635563,Comprehensive,Van,Parking Bump,03/24/2025,03/28/2025,9641.22,7722.7,Yes,None,12188,400007,Mumbai,Maharashtra,Yes
C32905312,P9093730,U610193,Motor TP,SUV,Rear Collision,08/05/2024,08/06/2024,52493.04,39375.08,Yes,None,22135,560001,Bengaluru,Karnataka,No
C79203024,P6371282,U360602,Motor OD,Hatchback,Rear Collision,05/24/2024,05/27/2024,16703.69,12328.5,No,None,7298,226005,Lucknow,Uttar Pradesh,No
C86384264,P1004361,U960171,Motor OD,Hatchback,Head-on,06/17/2025,06/19/2025,30320.65,22842.37,Yes,None,15668,700001,Kolkata,West Bengal,No
C02329372,P1301982,U987082,Comprehensive,Motorcycle,Windshield Damage,09/12/2024,09/13/2024,6001.28,5995.13,No,Minor,5796,110004,Delhi,Delhi,Yes
C90415046,P4895381,U702850,Motor OD,SUV,Rear Collision,02/04/2023,03/04/2023,58647.39,44981.48,No,None,11843,700004,Kolkata,West Bengal,Yes
C78082199,P6418904,U937569,Motor OD,Sedan,Parking Bump,03/31/2024,04/10/2024,10754.02,8177.23,Yes,None,8647,600009,Chennai,Tamil Nadu,No
C71340261,P3045402,U385764,Comprehensive,Van,Windshield Damage,05/22/2023,05/24/2023,16674.15,13899.75,Yes,None,5865,411008,Pune,Maharashtra,No
C79272350,P9563598,U324411,Comprehensive,SUV,Single Vehicle,11/04/2023,11/07/2023,19287.7,17994.93,No,Minor,6483,110005,Delhi,Delhi,Yes
C48179861,P0608930,U385436,Comprehensive,Hatchback,Parking Bump,01/26/2023,01/26/2023,2000.0,1977.06,No,Major,12779,226002,Lucknow,Uttar Pradesh,No
C64175880,P1415589,U885320,Comprehensive,Sedan,Side Collision,04/26/2025,04/28/2025,47225.06,40258.89,Yes,None,8956,302005,Jaipur,Rajasthan,No
C85157301,P6204573,U697500,Comprehensive,SUV,Rear Collision,10/29/2023,10/31/2023,66802.15,59956.71,Yes,Minor,17781,411008,Pune,Maharashtra,No
C13309218,P7549251,U771370,Comprehensive,Motorcycle,Side Collision,01/05/2023,01/10/2023,14199.67,13040.15,Yes,None,15580,411005,Pune,Maharashtra,No
C13360296,P6405664,U439195,Comprehensive,SUV,Side Collision,05/27/2024,05/30/2024,46491.96,34493.5,Yes,None,17706,500005,Hyderabad,Telangana,Yes
C53941524,P7539231,U429650,Motor OD,Sedan,Side Collision,10/20/2024,10/25/2024,26880.54,22220.35,Yes,None,11582,226004,Lucknow,Uttar Pradesh,No
C08388877,P8998390,U185930,Motor OD,Motorcycle,Head-on,06/03/2023,06/08/2023,19659.29,16606.01,Yes,None,10079,123456,Hyderabad,Telangana,No
C20449755,P4987893,U163193,Comprehensive,Sedan,Theft,02/19/2023,02/19/2023,26864.57,22904.58,Yes,None,14088,700010,Kolkata,West Bengal,Yes
C23297986,P7318451,U090656,Comprehensive,Hatchback,Theft,06/08/2024,06/12/2024,35194.28,26670.05,Yes,None,5308,302001,Jaipur,Rajasthan,No
C85451839,P7374302,U560997,Comprehensive,Hatchback,Head-on,05/23/2025,05/23/2025,13448.86,13383.17,Yes,Minor,9576,600010,Chennai,Tamil Nadu,No
C53381119,P5114339,U078355,Comprehensive,Sedan,Parking Bump,07/02/2023,07/06/2023,7701.01,5433.61,Yes,None,13198,500001,Hyderabad,Telangana,No
C42504110,P7531078,U491980,Motor OD,SUV,Parking Bump,04/20/2024,04/20/2024,20642.63,17157.98,Yes,None,19590,500006,Hyderabad,Telangana,No
C92169832,P3234287,U102147,Comprehensive,SUV,Side Collision,10/29/2024,10/29/2024,74965.33,67605.1,No,None,17577,411010,Pune,Maharashtra,No
C59701064,P4350433,U230511,Comprehensive,Van,Rear Collision,09/18/2023,09/23/2023,36479.38,31918.42,No,None,9995,500010,Hyderabad,Telangana,No
C85210047,P3859209,U131558,Comprehensive,Sedan,Side Collision,02/02/2025,02/16/2025,9176.24,7187.65,No,None,7606,560004,Bengaluru,Karnataka,No
C52846011,P5622953,U886432,Comprehensive,SUV,Side Collision,06/05/2025,06/05/2025,73199.58,63837.86,Yes,Minor,9807,411007,Pune,Maharashtra,Yes
C74878056,P4687278,U069950,Motor OD,Pickup,Windshield Damage,01/21/2023,01/26/2023,30917.11,23599.92,Yes,None,11390,560008,Bengaluru,Karnataka,No
C12668402,P0983880,U811441,Motor OD,SUV,Rear Collision,08/20/2023,08/20/2023,65737.45,65087.27,Yes,None,12171,600005,Chennai,Tamil Nadu,Yes
C02371274,P7758291,U677136,Comprehensive,Sedan,Rear Collision,11/30/2024,12/01/2024,36805.26,29744.76,No,None,7990,110004,Delhi,Delhi,Yes
C99900549,P6854130,U535651,Motor TP,Hatchback,Single Vehicle,09/14/2024,09/14/2024,27388.08,25323.19,No,None,14181,380009,Ahmedabad,Gujarat,No
C09913637,P7298293,U017138,Motor OD,SUV,Single Vehicle,10/03/2023,11/02/2023,58476.48,58011.53,No,None,14984,110003,Delhi,Delhi,No
C60652127,P0411517,U197094,Comprehensive,Sedan,Head-on,01/04/2023,01/04/2023,69204.47,60960.2,Yes,Minor,16495,560004,Bengaluru,Karnataka,Yes
C95993181,P7254203,U432023,Comprehensive,Sedan,Rear Collision,09/09/2023,09/09/2023,19716.61,15080.8,Yes,None,13125,400004,Mumbai,Maharashtra,No
C73186484,P4244315,U093888,Comprehensive,Pickup,Parking Bump,04/29/2023,05/20/2023,6483.76,5874.12,Yes,None,14198,700005,Kolkata,West Bengal,No
C60020337,P1161788,U916793,Motor TP,Sedan,Windshield Damage,07/17/2023,07/22/2023,23756.96,16842.49,Yes,None,17461,411006,Pune,Maharashtra,Yes
C15667013,P5372532,U902823,Comprehensive,Sedan,Side Collision,08/26/2025,08/28/2025,39731.87,33061.21,No,None,14737,500007,Hyderabad,Telangana,No
C52891517,P5589898,U658436,Motor TP,Sedan,Side Collision,02/22/2024,02/22/2024,43237.63,40993.18,Yes,None,13527,888888,Jaipur,Rajasthan,Yes
C08137810,P0559458,U746406,Comprehensive,Hatchback,Single Vehicle,08/31/2024,09/28/2024,24861.06,19233.86,Yes,None,14564,380009,Ahmedabad,Gujarat,Yes
C30498253,P1443092,U509730,Comprehensive,Hatchback,Side Collision,12/25/2024,12/26/2024,24710.12,22502.31,Yes,Minor,17072,110004,Delhi,Delhi,No
C07730230,P6035180,U141360,Comprehensive,Sedan,Single Vehicle,05/14/2023,06/06/2023,46444.46,43886.84,No,Major,11327,411004,Pune,Maharashtra,Yes
C25983111,P7995043,U458407,Motor OD,Pickup,Rear Collision,04/07/2023,04/07/2023,26313.25,21399.21,Yes,None,13995,600002,Chennai,Tamil Nadu,No
C89397632,P2642181,U150428,Motor OD,Van,Windshield Damage,07/21/2024,08/18/2024,16405.64,15613.1,Yes,None,15033,110002,Delhi,Delhi,No
C16949014,P9927672,U743217,Comprehensive,Hatchback,Single Vehicle,07/24/2025,08/16/2025,16283.44,12478.55,No,None,7925,560001,Bengaluru,Karnataka,Yes
C39994427,P7818505,U724479,Motor OD,Hatchback,Side Collision,01/10/2023,01/17/2023,20260.22,18900.51,Yes,Minor,13065,226008,Lucknow,Uttar Pradesh,No
